,Seq Name,Width
0,lcl|Zmays_AC149829.2_FGT002,255
558,lcl|Zmays_AC191543.3_FGT009,330
559,lcl|Zmays_AC191559.3_FGT006,270
560,lcl|Zmays_AC191562.3_FGT005,207
561,lcl|Zmays_AC191567.3_FGT001,276
562,lcl|Zmays_AC191567.3_FGT002,234
563,lcl|Zmays_AC191569.3_FGT003,309
564,lcl|Zmays_AC191569.3_FGT004,255
565,lcl|Zmays_AC191577.3_FGT002,330
566,lcl|Zmays_AC191577.3_FGT003,348
567,lcl|Zmays_AC191582.3_FGT004,231
568,lcl|Zmays_AC191585.3_FGT002,270
569,lcl|Zmays_AC191585.3_FGT003,327
570,lcl|Zmays_AC191592.3_FGT009,273
571,lcl|Zmays_AC191596.3_FGT001,237
572,lcl|Zmays_AC191598.3_FGT010,213
573,lcl|Zmays_AC191620.3_FGT002,240
574,lcl|Zmays_AC191620.3_FGT008,234
575,lcl|Zmays_AC191622.3_FGT007,333
576,lcl|Zmays_AC191633.3_FGT002,336
577,lcl|Zmays_AC191640.3_FGT001,282
578,lcl|Zmays_AC191652.3_FGT003,348
579,lcl|Zmays_AC191653.3_FGT001,330
580,lcl|Zmays_AC191658.3_FGT002,294
581,lcl|Zmays_AC191658.3_FGT007,237
582,lcl|Zmays_AC191658.3_FGT008,345
583,lcl|Zmays_AC191661.3_FGT001,300
584,lcl|Zmays_AC191661.3_FGT004,300
585,lcl|Zmays_AC191662.4_FGT003,492
586,lcl|Zmays_AC191668.3_FGT001,315
587,lcl|Zmays_AC191674.3_FGT006,246
588,lcl|Zmays_AC191681.3_FGT005,270
589,lcl|Zmays_AC191681.3_FGT007,246
590,lcl|Zmays_AC191684.3_FGT002,228
591,lcl|Zmays_AC191691.3_FGT009,309
592,lcl|Zmays_AC191691.3_FGT012,324
593,lcl|Zmays_AC191703.3_FGT005,237
594,lcl|Zmays_AC191704.3_FGT007,216
595,lcl|Zmays_AC191704.3_FGT008,228
596,lcl|Zmays_AC191707.3_FGT003,312
597,lcl|Zmays_AC191713.3_FGT001,282
598,lcl|Zmays_AC191713.3_FGT002,294
599,lcl|Zmays_AC191719.3_FGT001,240
600,lcl|Zmays_AC191728.3_FGT001,222
601,lcl|Zmays_AC191728.3_FGT005,231
602,lcl|Zmays_AC191732.3_FGT001,357
603,lcl|Zmays_AC191735.3_FGT005,267
604,lcl|Zmays_AC191735.3_FGT013,360
605,lcl|Zmays_AC191736.2_FGT002,222
606,lcl|Zmays_AC191744.3_FGT002,342
607,lcl|Zmays_AC191746.3_FGT002,285
608,lcl|Zmays_AC191759.3_FGT003,339
609,lcl|Zmays_AC191759.3_FGT008,255
610,lcl|Zmays_AC191759.3_FGT010,348
611,lcl|Zmays_AC191771.3_FGT007,282
612,lcl|Zmays_AC191771.3_FGT008,390
613,lcl|Zmays_AC191775.4_FGT004,201
614,lcl|Zmays_AC191780.3_FGT001,345
615,lcl|Zmays_AC191781.4_FGT004,312
616,lcl|Zmays_AC191782.3_FGT002,270
617,lcl|Zmays_AC191786.3_FGT007,339
618,lcl|Zmays_AC191787.3_FGT002,213
619,lcl|Zmays_AC191795.3_FGT001,348
620,lcl|Zmays_AC191926.3_FGT001,249
621,lcl|Zmays_AC191927.2_FGT003,249
622,lcl|Zmays_AC191929.3_FGT001,234
623,lcl|Zmays_AC191949.3_FGT007,222
624,lcl|Zmays_AC191998.4_FGT004,327
625,lcl|Zmays_AC192177.3_FGT008,318
626,lcl|Zmays_AC192185.3_FGT002,357
627,lcl|Zmays_AC192210.3_FGT005,339
628,lcl|Zmays_AC192223.3_FGT002,357
629,lcl|Zmays_AC192227.3_FGT001,264
630,lcl|Zmays_AC192236.3_FGT002,234
631,lcl|Zmays_AC192238.3_FGT007,282
632,lcl|Zmays_AC192240.3_FGT004,210
633,lcl|Zmays_AC192242.3_FGT002,273
634,lcl|Zmays_AC192245.3_FGT005,207
635,lcl|Zmays_AC192246.2_FGT002,318
636,lcl|Zmays_AC192247.3_FGT003,360
637,lcl|Zmays_AC192262.3_FGT004,324
638,lcl|Zmays_AC192264.4_FGT002,270
639,lcl|Zmays_AC192267.3_FGT001,216
640,lcl|Zmays_AC192282.3_FGT005,213
641,lcl|Zmays_AC192356.3_FGT008,255
642,lcl|Zmays_AC192368.3_FGT002,258
643,lcl|Zmays_AC192368.3_FGT010,267
644,lcl|Zmays_AC192372.3_FGT003,348
645,lcl|Zmays_AC192375.4_FGT004,321
646,lcl|Zmays_AC192379.3_FGT002,273
647,lcl|Zmays_AC192381.3_FGT001,237
648,lcl|Zmays_AC192381.3_FGT006,246
649,lcl|Zmays_AC192382.2_FGT007,261
650,lcl|Zmays_AC192400.3_FGT001,315
651,lcl|Zmays_AC192594.3_FGT005,336
652,lcl|Zmays_AC192601.2_FGT005,288
653,lcl|Zmays_AC193307.3_FGT004,348
654,lcl|Zmays_AC193326.3_FGT005,270
655,lcl|Zmays_AC193331.3_FGT002,204
656,lcl|Zmays_AC193338.3_FGT006,255
657,lcl|Zmays_AC193350.3_FGT001,303
658,lcl|Zmays_AC193351.3_FGT002,327
659,lcl|Zmays_AC193374.2_FGT008,201
660,lcl|Zmays_AC193381.4_FGT003,234
661,lcl|Zmays_AC193388.3_FGT005,282
662,lcl|Zmays_AC193401.3_FGT004,213
663,lcl|Zmays_AC193414.4_FGT002,315
664,lcl|Zmays_AC193415.3_FGT001,222
665,lcl|Zmays_AC193430.3_FGT003,321
666,lcl|Zmays_AC193439.3_FGT008,297
667,lcl|Zmays_AC193441.3_FGT006,333
668,lcl|Zmays_AC193454.3_FGT002,258
669,lcl|Zmays_AC193457.3_FGT002,264
670,lcl|Zmays_AC193463.3_FGT004,201
671,lcl|Zmays_AC193465.3_FGT003,246
672,lcl|Zmays_AC193472.3_FGT005,213
673,lcl|Zmays_AC193472.3_FGT010,276
674,lcl|Zmays_AC193485.3_FGT006,267
675,lcl|Zmays_AC193492.3_FGT003,201
676,lcl|Zmays_AC193498.4_FGT002,345
677,lcl|Zmays_AC193500.3_FGT001,249
678,lcl|Zmays_AC193511.3_FGT004,324
679,lcl|Zmays_AC193518.3_FGT005,714
680,lcl|Zmays_AC193524.3_FGT007,510
681,lcl|Zmays_AC193528.3_FGT005,288
682,lcl|Zmays_AC193576.3_FGT003,309
683,lcl|Zmays_AC193582.3_FGT001,276
684,lcl|Zmays_AC193584.3_FGT003,264
685,lcl|Zmays_AC193588.3_FGT001,306
686,lcl|Zmays_AC193592.3_FGT006,354
687,lcl|Zmays_AC193592.3_FGT008,285
688,lcl|Zmays_AC193595.3_FGT001,321
689,lcl|Zmays_AC193624.3_FGT001,279
690,lcl|Zmays_AC193645.3_FGT008,336
691,lcl|Zmays_AC193658.3_FGT003,276
692,lcl|Zmays_AC193665.3_FGT004,210
693,lcl|Zmays_AC193666.3_FGT006,306
694,lcl|Zmays_AC193667.3_FGT001,345
695,lcl|Zmays_AC193667.3_FGT002,306
696,lcl|Zmays_AC193670.3_FGT002,240
697,lcl|Zmays_AC193745.3_FGT004,285
698,lcl|Zmays_AC193745.3_FGT014,225
699,lcl|Zmays_AC193745.3_FGT016,324
700,lcl|Zmays_AC193753.3_FGT002,309
701,lcl|Zmays_AC193753.3_FGT003,309
702,lcl|Zmays_AC193754.3_FGT003,267
703,lcl|Zmays_AC193754.3_FGT004,288
704,lcl|Zmays_AC193754.3_FGT006,291
705,lcl|Zmays_AC193773.2_FGT002,333
706,lcl|Zmays_AC193789.3_FGT002,234
707,lcl|Zmays_AC193938.4_FGT001,213
708,lcl|Zmays_AC193939.2_FGT010,330
709,lcl|Zmays_AC193961.3_FGT009,255
710,lcl|Zmays_AC193971.3_FGT002,342
711,lcl|Zmays_AC193974.3_FGT003,321
712,lcl|Zmays_AC193980.3_FGT002,342
713,lcl|Zmays_AC194000.4_FGT002,249
714,lcl|Zmays_AC194003.3_FGT003,354
715,lcl|Zmays_AC194016.3_FGT001,294
716,lcl|Zmays_AC194020.3_FGT001,213
717,lcl|Zmays_AC194021.3_FGT008,354
718,lcl|Zmays_AC194022.3_FGT013,270
719,lcl|Zmays_AC194025.3_FGT002,342
720,lcl|Zmays_AC194032.3_FGT014,228
721,lcl|Zmays_AC194032.3_FGT017,285
722,lcl|Zmays_AC194036.4_FGT002,258
723,lcl|Zmays_AC194043.3_FGT003,324
724,lcl|Zmays_AC194047.3_FGT001,327
725,lcl|Zmays_AC194047.3_FGT005,228
726,lcl|Zmays_AC194056.3_FGT008,273
727,lcl|Zmays_AC194059.3_FGT002,330
728,lcl|Zmays_AC194067.3_FGT006,327
729,lcl|Zmays_AC194069.3_FGT001,228
730,lcl|Zmays_AC194070.3_FGT002,240
731,lcl|Zmays_AC194071.3_FGT003,288
732,lcl|Zmays_AC194076.3_FGT002,234
733,lcl|Zmays_AC194076.3_FGT006,204
734,lcl|Zmays_AC194078.3_FGT001,258
735,lcl|Zmays_AC194083.2_FGT001,324
736,lcl|Zmays_AC194090.3_FGT001,285
737,lcl|Zmays_AC194091.2_FGT001,261
738,lcl|Zmays_AC194094.3_FGT003,216
739,lcl|Zmays_AC194095.3_FGT004,348
740,lcl|Zmays_AC194097.3_FGT007,339
741,lcl|Zmays_AC194098.3_FGT003,330
742,lcl|Zmays_AC194099.3_FGT003,267
743,lcl|Zmays_AC194102.3_FGT001,303
744,lcl|Zmays_AC194104.3_FGT010,225
745,lcl|Zmays_AC194109.3_FGT002,306
746,lcl|Zmays_AC194121.3_FGT001,321
747,lcl|Zmays_AC194124.3_FGT001,324
748,lcl|Zmays_AC194125.2_FGT010,357
749,lcl|Zmays_AC194129.3_FGT001,252
750,lcl|Zmays_AC194130.2_FGT002,222
751,lcl|Zmays_AC194135.3_FGT003,258
752,lcl|Zmays_AC194151.3_FGT007,216
753,lcl|Zmays_AC194157.3_FGT001,204
754,lcl|Zmays_AC194159.3_FGT001,237
755,lcl|Zmays_AC194162.4_FGT003,306
756,lcl|Zmays_AC194164.3_FGT004,342
757,lcl|Zmays_AC194170.3_FGT001,270
758,lcl|Zmays_AC194174.3_FGT002,285
759,lcl|Zmays_AC194174.3_FGT004,282
760,lcl|Zmays_AC194175.2_FGT010,288
761,lcl|Zmays_AC194176.3_FGT009,333
762,lcl|Zmays_AC194191.3_FGT003,258
763,lcl|Zmays_AC194191.3_FGT005,336
764,lcl|Zmays_AC194193.3_FGT002,246
765,lcl|Zmays_AC194206.3_FGT004,345
766,lcl|Zmays_AC194208.3_FGT003,300
767,lcl|Zmays_AC194209.3_FGT001,348
768,lcl|Zmays_AC194214.3_FGT004,255
769,lcl|Zmays_AC194220.4_FGT009,213
770,lcl|Zmays_AC194233.3_FGT001,543
771,lcl|Zmays_AC194242.4_FGT002,294
772,lcl|Zmays_AC194254.3_FGT006,291
773,lcl|Zmays_AC194256.3_FGT010,297
774,lcl|Zmays_AC194257.3_FGT002,360
775,lcl|Zmays_AC194264.3_FGT013,312
776,lcl|Zmays_AC194267.4_FGT009,309
777,lcl|Zmays_AC194269.3_FGT008,315
778,lcl|Zmays_AC194278.3_FGT004,312
779,lcl|Zmays_AC194280.3_FGT004,276
780,lcl|Zmays_AC194286.3_FGT002,285
781,lcl|Zmays_AC194288.3_FGT004,237
782,lcl|Zmays_AC194289.3_FGT004,243
783,lcl|Zmays_AC194291.3_FGT003,345
784,lcl|Zmays_AC194293.3_FGT001,264
785,lcl|Zmays_AC194295.3_FGT003,330
786,lcl|Zmays_AC194297.4_FGT002,258
787,lcl|Zmays_AC194298.3_FGT002,339
788,lcl|Zmays_AC194310.3_FGT003,294
789,lcl|Zmays_AC194322.4_FGT001,360
790,lcl|Zmays_AC194322.4_FGT004,288
791,lcl|Zmays_AC194344.3_FGT004,351
792,lcl|Zmays_AC194344.3_FGT011,342
793,lcl|Zmays_AC194349.3_FGT004,225
794,lcl|Zmays_AC194363.3_FGT004,315
795,lcl|Zmays_AC194368.3_FGT001,294
796,lcl|Zmays_AC194369.3_FGT004,339
797,lcl|Zmays_AC194374.3_FGT007,273
798,lcl|Zmays_AC194380.3_FGT006,201
799,lcl|Zmays_AC194390.3_FGT001,345
800,lcl|Zmays_AC194405.3_FGT009,204
801,lcl|Zmays_AC194406.3_FGT002,321
802,lcl|Zmays_AC194414.3_FGT003,264
803,lcl|Zmays_AC194418.3_FGT007,267
804,lcl|Zmays_AC194419.3_FGT005,351
805,lcl|Zmays_AC194434.4_FGT006,339
806,lcl|Zmays_AC194440.3_FGT002,243
807,lcl|Zmays_AC194448.3_FGT003,258
808,lcl|Zmays_AC194460.3_FGT003,333
809,lcl|Zmays_AC194461.3_FGT005,222
810,lcl|Zmays_AC194468.3_FGT002,342
811,lcl|Zmays_AC194468.3_FGT005,330
812,lcl|Zmays_AC194472.3_FGT001,225
813,lcl|Zmays_AC194472.3_FGT011,258
814,lcl|Zmays_AC194474.3_FGT001,312
815,lcl|Zmays_AC194480.3_FGT001,246
816,lcl|Zmays_AC194480.3_FGT002,243
817,lcl|Zmays_AC194480.3_FGT003,246
818,lcl|Zmays_AC194593.2_FGT001,249
819,lcl|Zmays_AC194599.2_FGT005,336
820,lcl|Zmays_AC194605.2_FGT008,285
821,lcl|Zmays_AC194607.2_FGT001,267
822,lcl|Zmays_AC194611.3_FGT003,273
823,lcl|Zmays_AC194617.2_FGT001,234
824,lcl|Zmays_AC194633.3_FGT010,303
825,lcl|Zmays_AC194664.3_FGT002,216
826,lcl|Zmays_AC194671.1_FGT001,270
827,lcl|Zmays_AC194671.1_FGT003,339
828,lcl|Zmays_AC194676.3_FGT002,246
829,lcl|Zmays_AC194695.3_FGT003,273
830,lcl|Zmays_AC194698.2_FGT004,300
831,lcl|Zmays_AC194702.3_FGT003,360
832,lcl|Zmays_AC194707.3_FGT006,336
833,lcl|Zmays_AC194710.3_FGT002,246
834,lcl|Zmays_AC194710.3_FGT003,312
835,lcl|Zmays_AC194712.3_FGT001,261
836,lcl|Zmays_AC194715.3_FGT001,207
837,lcl|Zmays_AC194723.3_FGT004,219
838,lcl|Zmays_AC194731.3_FGT002,306
839,lcl|Zmays_AC194734.3_FGT005,267
840,lcl|Zmays_AC194829.3_FGT001,336
841,lcl|Zmays_AC194833.3_FGT001,258
842,lcl|Zmays_AC194835.3_FGT001,354
843,lcl|Zmays_AC194838.3_FGT003,327
844,lcl|Zmays_AC194839.3_FGT004,312
845,lcl|Zmays_AC194847.4_FGT001,225
846,lcl|Zmays_AC194852.3_FGT010,231
847,lcl|Zmays_AC194853.1_FGT002,285
848,lcl|Zmays_AC194854.3_FGT005,267
849,lcl|Zmays_AC194863.3_FGT008,210
850,lcl|Zmays_AC194875.3_FGT006,201
851,lcl|Zmays_AC194876.3_FGT006,321
852,lcl|Zmays_AC194881.3_FGT005,315
853,lcl|Zmays_AC194885.2_FGT002,294
854,lcl|Zmays_AC194887.3_FGT002,324
855,lcl|Zmays_AC194898.3_FGT007,330
856,lcl|Zmays_AC194915.2_FGT005,345
857,lcl|Zmays_AC194916.3_FGT001,336
858,lcl|Zmays_AC194920.3_FGT005,351
859,lcl|Zmays_AC194931.3_FGT004,255
860,lcl|Zmays_AC194940.3_FGT001,261
861,lcl|Zmays_AC194942.3_FGT004,318
862,lcl|Zmays_AC194945.3_FGT014,318
863,lcl|Zmays_AC194951.3_FGT003,324
864,lcl|Zmays_AC194959.3_FGT001,261
865,lcl|Zmays_AC194961.3_FGT006,390
866,lcl|Zmays_AC194962.3_FGT001,228
867,lcl|Zmays_AC194966.3_FGT002,231
868,lcl|Zmays_AC194968.3_FGT003,204
869,lcl|Zmays_AC194970.5_FGT006,324
870,lcl|Zmays_AC194977.2_FGT005,213
871,lcl|Zmays_AC194980.3_FGT005,300
872,lcl|Zmays_AC195059.3_FGT009,255
873,lcl|Zmays_AC195062.3_FGT002,327
874,lcl|Zmays_AC195127.3_FGT002,330
875,lcl|Zmays_AC195131.3_FGT001,306
876,lcl|Zmays_AC195135.3_FGT002,273
877,lcl|Zmays_AC195135.3_FGT008,258
878,lcl|Zmays_AC195137.2_FGT009,213
879,lcl|Zmays_AC195139.3_FGT003,330
880,lcl|Zmays_AC195141.3_FGT003,327
881,lcl|Zmays_AC195156.3_FGT002,249
882,lcl|Zmays_AC195161.2_FGT006,345
883,lcl|Zmays_AC195165.2_FGT001,228
884,lcl|Zmays_AC195168.2_FGT004,339
885,lcl|Zmays_AC195169.3_FGT004,240
886,lcl|Zmays_AC195174.2_FGT001,294
887,lcl|Zmays_AC195174.2_FGT002,450
888,lcl|Zmays_AC195174.2_FGT007,231
889,lcl|Zmays_AC195178.3_FGT003,333
890,lcl|Zmays_AC195181.3_FGT001,351
891,lcl|Zmays_AC195204.2_FGT001,237
892,lcl|Zmays_AC195205.2_FGT002,204
893,lcl|Zmays_AC195208.3_FGT003,288
894,lcl|Zmays_AC195213.3_FGT002,261
895,lcl|Zmays_AC195245.3_FGT001,300
896,lcl|Zmays_AC195251.3_FGT007,327
897,lcl|Zmays_AC195253.3_FGT003,321
898,lcl|Zmays_AC195302.3_FGT001,231
899,lcl|Zmays_AC195304.3_FGT003,213
900,lcl|Zmays_AC195305.3_FGT002,318
901,lcl|Zmays_AC195306.3_FGT003,354
902,lcl|Zmays_AC195315.4_FGT004,345
903,lcl|Zmays_AC195316.3_FGT006,246
904,lcl|Zmays_AC195321.3_FGT002,291
905,lcl|Zmays_AC195321.3_FGT003,321
906,lcl|Zmays_AC195322.4_FGT005,342
907,lcl|Zmays_AC195327.3_FGT004,255
908,lcl|Zmays_AC195333.3_FGT002,264
909,lcl|Zmays_AC195341.3_FGT002,264
910,lcl|Zmays_AC195344.3_FGT004,276
911,lcl|Zmays_AC195348.3_FGT004,333
912,lcl|Zmays_AC195352.3_FGT001,333
913,lcl|Zmays_AC195357.2_FGT001,351
914,lcl|Zmays_AC195358.3_FGT007,237
915,lcl|Zmays_AC195369.3_FGT002,306
916,lcl|Zmays_AC195370.3_FGT003,252
917,lcl|Zmays_AC195375.3_FGT001,324
918,lcl|Zmays_AC195384.3_FGT002,270
919,lcl|Zmays_AC195387.3_FGT011,222
920,lcl|Zmays_AC195399.3_FGT004,261
921,lcl|Zmays_AC195458.3_FGT001,261
922,lcl|Zmays_AC195458.3_FGT002,297
923,lcl|Zmays_AC195466.3_FGT002,354
924,lcl|Zmays_AC195481.3_FGT002,267
925,lcl|Zmays_AC195485.3_FGT003,270
926,lcl|Zmays_AC195531.3_FGT001,240
927,lcl|Zmays_AC195535.3_FGT008,303
928,lcl|Zmays_AC195536.3_FGT006,282
929,lcl|Zmays_AC195550.3_FGT003,246
930,lcl|Zmays_AC195580.2_FGT010,333
931,lcl|Zmays_AC195580.2_FGT011,237
932,lcl|Zmays_AC195582.3_FGT005,324
933,lcl|Zmays_AC195584.3_FGT001,228
934,lcl|Zmays_AC195589.3_FGT003,339
935,lcl|Zmays_AC195590.1_FGT007,225
936,lcl|Zmays_AC195594.3_FGT001,282
937,lcl|Zmays_AC195675.3_FGT001,264
938,lcl|Zmays_AC195679.3_FGT003,276
939,lcl|Zmays_AC195780.3_FGT004,234
940,lcl|Zmays_AC195788.2_FGT002,207
941,lcl|Zmays_AC195798.3_FGT001,336
942,lcl|Zmays_AC195807.3_FGT004,345
943,lcl|Zmays_AC195811.2_FGT005,312
944,lcl|Zmays_AC195814.2_FGT011,231
945,lcl|Zmays_AC195826.2_FGT004,321
946,lcl|Zmays_AC195830.2_FGT004,306
947,lcl|Zmays_AC195833.3_FGT002,342
948,lcl|Zmays_AC195834.3_FGT005,225
949,lcl|Zmays_AC195836.2_FGT003,342
950,lcl|Zmays_AC195844.2_FGT003,210
951,lcl|Zmays_AC195864.3_FGT020,342
952,lcl|Zmays_AC195864.3_FGT023,354
953,lcl|Zmays_AC195873.3_FGT003,213
954,lcl|Zmays_AC195875.2_FGT013,222
955,lcl|Zmays_AC195892.2_FGT002,282
956,lcl|Zmays_AC195899.3_FGT002,270
957,lcl|Zmays_AC195900.2_FGT001,243
958,lcl|Zmays_AC195900.2_FGT007,279
959,lcl|Zmays_AC195900.2_FGT010,252
960,lcl|Zmays_AC195903.3_FGT005,216
961,lcl|Zmays_AC195908.3_FGT001,303
962,lcl|Zmays_AC195914.2_FGT003,1326
963,lcl|Zmays_AC195918.2_FGT003,342
964,lcl|Zmays_AC195922.3_FGT003,327
965,lcl|Zmays_AC195942.2_FGT004,339
966,lcl|Zmays_AC195945.3_FGT002,309
967,lcl|Zmays_AC195946.3_FGT003,264
968,lcl|Zmays_AC195957.3_FGT003,300
969,lcl|Zmays_AC195958.3_FGT001,213
970,lcl|Zmays_AC195961.2_FGT005,300
971,lcl|Zmays_AC195961.2_FGT006,282
972,lcl|Zmays_AC195977.2_FGT001,309
973,lcl|Zmays_AC195993.3_FGT005,297
974,lcl|Zmays_AC195998.3_FGT003,216
975,lcl|Zmays_AC195999.3_FGT007,321
976,lcl|Zmays_AC196009.2_FGT008,204
977,lcl|Zmays_AC196011.3_FGT001,315
978,lcl|Zmays_AC196018.3_FGT001,291
979,lcl|Zmays_AC196018.3_FGT009,315
980,lcl|Zmays_AC196024.3_FGT003,210
981,lcl|Zmays_AC196029.2_FGT002,252
982,lcl|Zmays_AC196035.3_FGT002,354
983,lcl|Zmays_AC196037.3_FGT001,357
984,lcl|Zmays_AC196037.3_FGT002,297
985,lcl|Zmays_AC196044.2_FGT001,258
986,lcl|Zmays_AC196045.3_FGT003,300
987,lcl|Zmays_AC196058.3_FGT002,297
988,lcl|Zmays_AC196059.3_FGT004,327
989,lcl|Zmays_AC196071.2_FGT005,222
990,lcl|Zmays_AC196073.2_FGT001,306
991,lcl|Zmays_AC196075.2_FGT003,255
992,lcl|Zmays_AC196078.3_FGT003,252
993,lcl|Zmays_AC196080.3_FGT011,309
994,lcl|Zmays_AC196080.3_FGT016,345
995,lcl|Zmays_AC196086.3_FGT009,219
996,lcl|Zmays_AC196096.3_FGT004,279
997,lcl|Zmays_AC196098.3_FGT004,294
998,lcl|Zmays_AC196099.3_FGT002,333
999,lcl|Zmays_AC196102.3_FGT002,333
1000,lcl|Zmays_AC196110.4_FGT008,315
1001,lcl|Zmays_AC196112.3_FGT004,354
1002,lcl|Zmays_AC196115.2_FGT006,333
1003,lcl|Zmays_AC196125.3_FGT014,294
1004,lcl|Zmays_AC196126.3_FGT002,249
1005,lcl|Zmays_AC196126.3_FGT004,228
1006,lcl|Zmays_AC196128.3_FGT002,306
1007,lcl|Zmays_AC196130.3_FGT002,201
1008,lcl|Zmays_AC196142.3_FGT006,261
1009,lcl|Zmays_AC196142.3_FGT007,327
1010,lcl|Zmays_AC196145.3_FGT002,354
1011,lcl|Zmays_AC196153.3_FGT005,306
1012,lcl|Zmays_AC196154.3_FGT001,267
1013,lcl|Zmays_AC196154.3_FGT014,318
1014,lcl|Zmays_AC196156.3_FGT003,282
1015,lcl|Zmays_AC196157.3_FGT001,276
1016,lcl|Zmays_AC196158.3_FGT005,294
1017,lcl|Zmays_AC196160.3_FGT002,267
1018,lcl|Zmays_AC196161.3_FGT002,576
1019,lcl|Zmays_AC196166.3_FGT001,297
1020,lcl|Zmays_AC196166.3_FGT003,276
1021,lcl|Zmays_AC196182.3_FGT003,240
1022,lcl|Zmays_AC196182.3_FGT004,240
1023,lcl|Zmays_AC196212.3_FGT001,211
1024,lcl|Zmays_AC196215.3_FGT006,204
1025,lcl|Zmays_AC196215.3_FGT007,204
1026,lcl|Zmays_AC196258.3_FGT002,297
1027,lcl|Zmays_AC196263.4_FGT002,234
1028,lcl|Zmays_AC196264.3_FGT003,249
1029,lcl|Zmays_AC196290.3_FGT002,330
1030,lcl|Zmays_AC196400.3_FGT004,297
1031,lcl|Zmays_AC196405.3_FGT002,222
1032,lcl|Zmays_AC196406.3_FGT005,342
1033,lcl|Zmays_AC196408.3_FGT001,333
1034,lcl|Zmays_AC196409.3_FGT001,348
1035,lcl|Zmays_AC196409.3_FGT002,207
1036,lcl|Zmays_AC196417.3_FGT003,270
1037,lcl|Zmays_AC196417.3_FGT008,270
1038,lcl|Zmays_AC196421.3_FGT005,315
1039,lcl|Zmays_AC196425.3_FGT002,327
1040,lcl|Zmays_AC196431.2_FGT004,348
1041,lcl|Zmays_AC196431.2_FGT005,348
1042,lcl|Zmays_AC196435.2_FGT005,312
1043,lcl|Zmays_AC196437.3_FGT006,267
1044,lcl|Zmays_AC196440.3_FGT003,234
1045,lcl|Zmays_AC196444.3_FGT002,249
1046,lcl|Zmays_AC196464.3_FGT003,231
1047,lcl|Zmays_AC196465.3_FGT007,246
1048,lcl|Zmays_AC196475.3_FGT002,303
1049,lcl|Zmays_AC196477.3_FGT001,210
1050,lcl|Zmays_AC196478.2_FGT005,261
1051,lcl|Zmays_AC196480.3_FGT002,213
1052,lcl|Zmays_AC196481.3_FGT001,273
1053,lcl|Zmays_AC196488.3_FGT006,258
1054,lcl|Zmays_AC196490.3_FGT005,291
1055,lcl|Zmays_AC196493.3_FGT002,318
1056,lcl|Zmays_AC196502.3_FGT006,360
1057,lcl|Zmays_AC196645.3_FGT001,207
1058,lcl|Zmays_AC196645.3_FGT002,264
1059,lcl|Zmays_AC196645.3_FGT007,288
1060,lcl|Zmays_AC196645.3_FGT008,273
1061,lcl|Zmays_AC196679.4_FGT002,294
1062,lcl|Zmays_AC196681.3_FGT001,300
1063,lcl|Zmays_AC196687.3_FGT003,243
1064,lcl|Zmays_AC196709.3_FGT001,342
1065,lcl|Zmays_AC196711.3_FGT001,279
1066,lcl|Zmays_AC196719.3_FGT003,237
1067,lcl|Zmays_AC196726.2_FGT001,255
1068,lcl|Zmays_AC196727.2_FGT005,360
1069,lcl|Zmays_AC196767.3_FGT002,339
1070,lcl|Zmays_AC196767.3_FGT003,339
1071,lcl|Zmays_AC196780.4_FGT003,267
1072,lcl|Zmays_AC196788.3_FGT001,261
1073,lcl|Zmays_AC196790.3_FGT002,246
1074,lcl|Zmays_AC196791.2_FGT001,216
1075,lcl|Zmays_AC196791.2_FGT002,237
1076,lcl|Zmays_AC196796.4_FGT003,237
1077,lcl|Zmays_AC196954.2_FGT007,318
1078,lcl|Zmays_AC196957.3_FGT003,282
1079,lcl|Zmays_AC196963.3_FGT006,312
1080,lcl|Zmays_AC196965.3_FGT006,258
1081,lcl|Zmays_AC196971.3_FGT001,309
1082,lcl|Zmays_AC196979.3_FGT005,489
1083,lcl|Zmays_AC196981.2_FGT004,240
1084,lcl|Zmays_AC196981.2_FGT005,240
1085,lcl|Zmays_AC196983.3_FGT001,294
1086,lcl|Zmays_AC196987.3_FGT001,459
1087,lcl|Zmays_AC196992.3_FGT001,246
1088,lcl|Zmays_AC196995.3_FGT001,294
1089,lcl|Zmays_AC196997.3_FGT001,225
1090,lcl|Zmays_AC197006.3_FGT005,210
1091,lcl|Zmays_AC197013.3_FGT005,336
1092,lcl|Zmays_AC197013.3_FGT008,294
1093,lcl|Zmays_AC197019.3_FGT003,315
1094,lcl|Zmays_AC197021.3_FGT002,267
1095,lcl|Zmays_AC197022.2_FGT002,252
1096,lcl|Zmays_AC197028.3_FGT001,357
1097,lcl|Zmays_AC197028.3_FGT004,354
1098,lcl|Zmays_AC197052.3_FGT001,354
1099,lcl|Zmays_AC197052.3_FGT002,297
1100,lcl|Zmays_AC197054.3_FGT001,237
1101,lcl|Zmays_AC197055.3_FGT001,339
1102,lcl|Zmays_AC197060.3_FGT003,321
1103,lcl|Zmays_AC197060.3_FGT006,231
1104,lcl|Zmays_AC197060.3_FGT007,231
1105,lcl|Zmays_AC197071.3_FGT003,291
1106,lcl|Zmays_AC197071.3_FGT004,282
1107,lcl|Zmays_AC197078.4_FGT003,219
1108,lcl|Zmays_AC197082.3_FGT008,357
1109,lcl|Zmays_AC197083.3_FGT002,243
1110,lcl|Zmays_AC197090.3_FGT003,336
1111,lcl|Zmays_AC197104.3_FGT001,207
