@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'TAE_circ00075_Traes_1BL_73EBB04B5|ta_iwgsc_1bl_v1_3894170(-):(905-786)(905-786)','240','40.0','2.0'
'TAE_circ00075_Traes_1BL_73EBB04B5|ta_iwgsc_1bl_v1_3894170(-):(905-786)(905-786)','240','40.0','2.0'
'TAE_circ00075_Traes_1BL_73EBB04B5|ta_iwgsc_1bl_v1_3894170(-):(905-786)(905-786)','240','40.0','2.0'
'TAE_circ00075_Traes_1BL_73EBB04B5|ta_iwgsc_1bl_v1_3894170(-):(905-786)(905-786)','240','40.0','2.0'
'TAE_circ00076_Traes_1BL_538A03BEC|ta_iwgsc_1bl_v1_3895087(+):(7559-7645)(7559-7645)(7645-7826)(7746-7808)','419','59.4272','1.4412'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10326-10240)(11616-10326)','3933','36.9438','0.9635'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10326-10240)(11616-10326)','3933','36.9438','0.9635'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10326-10240)(11616-10326)','3933','36.9438','0.9635'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10326-10240)(11616-10326)','3933','36.9438','0.9635'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10326-10240)(11616-10326)','3933','36.9438','0.9635'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10327-10240)(11616-10327)','3933','36.9438','0.9635'
'TAE_circ00077_Traes_1BL_A127DF6A9|ta_iwgsc_1bl_v1_3898326(-):(11536-10300)(11536-10300)(11616-11536)(10326-10240)(11616-10326)','3933','36.9438','0.9635'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3674-3262)(3674-3262)(3744-3674)','897','37.9041','1.0606'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','2019','36.5527','1.0221'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3674-3262)(3674-3262)(3744-3674)','897','37.9041','1.0606'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3379-3262)(3379-3262)(3744-3379)','602','40.1993','1.0336'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3374-3262)(3744-3374)','2274','35.8839','1.0149'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3674-3262)(3674-3262)(3744-3674)','1889','36.3155','1.0606'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3744-3311)(3744-3311)','868','36.8664','1.0'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3674-3262)(3674-3262)(3744-3674)','897','37.9041','1.0606'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3374-3262)(3744-3374)','1322','37.0651','1.0248'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3674-3262)(3674-3262)(3744-3674)','897','37.9041','1.0606'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','2761','35.7117','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3379-3262)(3379-3262)(3744-3379)','602','40.1993','1.0336'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3379-3262)(3379-3262)(3744-3379)','602','40.1993','1.0336'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3744-3311)(3744-3311)','868','36.8664','1.0'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3374-3262)(3744-3374)','1322','37.0651','1.0248'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3379-3262)(3379-3262)(3744-3379)','602','40.1993','1.0336'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3744-3311)(3744-3311)','868','36.8664','1.0'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3379-3262)(3379-3262)(3744-3379)','602','40.1993','1.0336'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3744-3311)(3744-3311)','868','36.8664','1.0'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3744-3311)(3744-3311)','868','36.8664','1.0'
'TAE_circ00078_Traes_1BL_2D207463A|ta_iwgsc_1bl_v1_3917405(-):(3713-3311)(3713-3311)(3744-3713)(3379-3262)(3744-3379)','1322','37.0651','1.0165'
'TAE_circ00079_Traes_1BS_D3007A1BA|ta_iwgsc_1bs_v1_1034342(+):(642-1001)(642-1001)(1001-2270)(714-2221)(2221-2270)','3548','49.3236','1.0161'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5885-5938)(5885-5938)(5938-6072)(5892-6009)(6009-6072)','425','42.5882','1.873'
'TAE_circ00080_Traes_1BS_0039045F7|ta_iwgsc_1bs_v1_1912213(+):(5892-6072)(5892-6072)','362','40.884','1.7407'
'TAE_circ00082_Traes_1BS_B93B2B627|ta_iwgsc_1bs_v1_3412907(-):(6478-6416)(6478-6416)(5766-5674)(5357-5041)(6501-5357)','1681','39.5003','0.8242'
'TAE_circ00083_Traes_1BS_B93B2B627|ta_iwgsc_1bs_v1_3412907(-):(6416-5674)(6416-5674)(6478-6416)(5766-5674)(6478-5766)','2355','34.4798','0.8371'
'TAE_circ00084_Traes_1BS_90427972B|ta_iwgsc_1bs_v1_3436499(-):(10281-10162)(10281-10162)','240','43.3333','1.7368'
'TAE_circ00084_Traes_1BS_90427972B|ta_iwgsc_1bs_v1_3436499(-):(10281-10162)(10281-10162)','240','43.3333','1.7368'
'TAE_circ00084_Traes_1BS_90427972B|ta_iwgsc_1bs_v1_3436499(-):(10281-10162)(10281-10162)','240','43.3333','1.7368'
'TAE_circ00084_Traes_1BS_90427972B|ta_iwgsc_1bs_v1_3436499(-):(10281-10162)(10281-10162)','240','43.3333','1.7368'
'TAE_circ00085_Traes_1BS_796383BD4|ta_iwgsc_1bs_v1_3454525(-):(4042-3941)(4042-3941)','204','46.0784','0.5667'
'TAE_circ00085_Traes_1BS_796383BD4|ta_iwgsc_1bs_v1_3454525(-):(4042-3941)(4042-3941)','204','46.0784','0.5667'
'TAE_circ00085_Traes_1BS_796383BD4|ta_iwgsc_1bs_v1_3454525(-):(4042-3941)(4042-3941)','204','46.0784','0.5667'
'TAE_circ00086_Traes_1BS_613E005C6|ta_iwgsc_1bs_v1_3458802(+):(15176-15350)(15176-15350)','350','70.8571','0.7465'
'TAE_circ00087_Traes_1BS_548536A26|ta_iwgsc_1bs_v1_3463900(+):(3168-3269)(3168-3269)','204','45.098','1.3'
'TAE_circ00087_Traes_1BS_548536A26|ta_iwgsc_1bs_v1_3463900(+):(3168-3269)(3168-3269)','204','45.098','1.3'
'TAE_circ00088_Traes_1BS_D921105E8|ta_iwgsc_1bs_v1_3466629(+):(6072-6179)(6072-6179)','216','29.6296','1.0'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00089_Traes_1BS_282C4747C|ta_iwgsc_1bs_v1_3467440(-):(4804-4698)(4804-4698)','214','49.5327','1.12'
'TAE_circ00090_Traes_1BS_8C0F2821A|ta_iwgsc_1bs_v1_3467639(+):(5159-5258)(5159-5258)','200','57.0','0.6765'
'TAE_circ00090_Traes_1BS_8C0F2821A|ta_iwgsc_1bs_v1_3467639(+):(5159-5258)(5159-5258)','200','57.0','0.6765'
'TAE_circ00090_Traes_1BS_8C0F2821A|ta_iwgsc_1bs_v1_3467639(+):(5159-5258)(5159-5258)','200','57.0','0.6765'
'TAE_circ00090_Traes_1BS_8C0F2821A|ta_iwgsc_1bs_v1_3467639(+):(5159-5258)(5159-5258)','200','57.0','0.6765'
'TAE_circ00090_Traes_1BS_8C0F2821A|ta_iwgsc_1bs_v1_3467639(+):(5159-5258)(5159-5258)','200','57.0','0.6765'
'TAE_circ00091_Traes_1BS_3FB45FAEC|ta_iwgsc_1bs_v1_3483050(-):(3204-2706)(3204-2706)(3278-3204)(2779-1984)(3278-2779)','2369','41.6209','1.0671'
'TAE_circ00091_Traes_1BS_3FB45FAEC|ta_iwgsc_1bs_v1_3483050(-):(3204-2706)(3204-2706)(3278-3204)(2779-2682)(3278-2779)','1671','42.6691','1.0909'
'TAE_circ00092_Traes_1BS_15C828137|ta_iwgsc_1bs_v1_3484688(-):(3363-3043)(3363-3043)','642','56.0748','1.5'
'TAE_circ00092_Traes_1BS_15C828137|ta_iwgsc_1bs_v1_3484688(-):(3363-3043)(3363-3043)','642','56.0748','1.5'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00093_Traes_1DL_56C09DCA8|ta_iwgsc_1dl_v1_1075400(-):(15856-15713)(15856-15713)','288','61.8056','1.0227'
'TAE_circ00094_Traes_1DL_279014AA4|ta_iwgsc_1dl_v1_117208(-):(663-70)(663-70)(704-663)(162-10)(704-162)','1926','42.3157','1.239'
'TAE_circ00095_Traes_1DL_0616D9443|ta_iwgsc_1dl_v1_1287956(-):(5683-5579)(5683-5579)','210','52.381','2.4375'
'TAE_circ00095_Traes_1DL_0616D9443|ta_iwgsc_1dl_v1_1287956(-):(5683-5579)(5683-5579)','210','52.381','2.4375'
'TAE_circ00096_Traes_1DL_2929E3992|ta_iwgsc_1dl_v1_1304957(-):(12450-12336)(12450-12336)','230','53.0435','1.0333'
'TAE_circ00097_Traes_1DL_14CCD1497|ta_iwgsc_1dl_v1_133840(-):(2458-2354)(2458-2354)','210','56.1905','2.2778'
'TAE_circ00097_Traes_1DL_14CCD1497|ta_iwgsc_1dl_v1_133840(-):(2458-2354)(2458-2354)','210','56.1905','2.2778'
'TAE_circ00097_Traes_1DL_14CCD1497|ta_iwgsc_1dl_v1_133840(-):(2458-2354)(2458-2354)','210','56.1905','2.2778'
'TAE_circ00097_Traes_1DL_14CCD1497|ta_iwgsc_1dl_v1_133840(-):(2458-2354)(2458-2354)','210','56.1905','2.2778'
'TAE_circ00098_Traes_1DL_7C1539354|ta_iwgsc_1dl_v1_1395593(-):(256-157)(256-157)','200','45.0','0.9565'
'TAE_circ00098_Traes_1DL_7C1539354|ta_iwgsc_1dl_v1_1395593(-):(256-157)(256-157)','200','45.0','0.9565'
'TAE_circ00099_Traes_1DL_8EFC66733|ta_iwgsc_1dl_v1_1682806(-):(4972-4868)(4972-4868)','210','59.0476','0.8788'
'TAE_circ00099_Traes_1DL_8EFC66733|ta_iwgsc_1dl_v1_1682806(-):(4972-4868)(4972-4868)','210','59.0476','0.8788'
'TAE_circ00099_Traes_1DL_8EFC66733|ta_iwgsc_1dl_v1_1682806(-):(4972-4868)(4972-4868)','210','59.0476','0.8788'
'TAE_circ00100_Traes_1DL_B9B2D7F3C|ta_iwgsc_1dl_v1_2050754(+):(3181-3329)(3181-3329)','298','42.953','0.7297'
'TAE_circ00101_Traes_1DL_2A7653AF8|ta_iwgsc_1dl_v1_2195690(-):(4641-3802)(4641-3802)(4737-4641)(3960-3274)(4737-3960)','3242','40.438','1.0549'
'TAE_circ00101_Traes_1DL_2A7653AF8|ta_iwgsc_1dl_v1_2195690(-):(4641-3802)(4641-3802)(4737-4641)(3960-2982)(4737-3960)','3534','40.7187','1.0557'
'TAE_circ00101_Traes_1DL_2A7653AF8|ta_iwgsc_1dl_v1_2195690(-):(4641-3802)(4641-3802)(4737-4641)(3960-3274)(4737-3960)','3242','40.438','1.0549'
'TAE_circ00101_Traes_1DL_2A7653AF8|ta_iwgsc_1dl_v1_2195690(-):(4641-3802)(4641-3802)(4737-4641)(3960-3274)(4737-3960)','3242','40.438','1.0549'
'TAE_circ00101_Traes_1DL_2A7653AF8|ta_iwgsc_1dl_v1_2195690(-):(4641-3802)(4641-3802)(4737-4641)(3929-2982)(4737-3929)','3534','40.6904','1.0543'
'TAE_circ00101_Traes_1DL_2A7653AF8|ta_iwgsc_1dl_v1_2195690(-):(4737-3802)(4737-3802)','1872','38.0342','1.0343'
'TAE_circ00102_Traes_1DL_70DD7A406|ta_iwgsc_1dl_v1_2203253(-):(1321-1174)(1321-1174)','296','56.7568','0.9091'
'TAE_circ00102_Traes_1DL_70DD7A406|ta_iwgsc_1dl_v1_2203253(-):(1321-1174)(1321-1174)','726','44.4904','0.8757'
'TAE_circ00103_Traes_1DL_934B144C5|ta_iwgsc_1dl_v1_2236874(-):(2164-2125)(2164-2125)','80','42.5','0.8889'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00104_Traes_1DL_43ABB09A7|ta_iwgsc_1dl_v1_2243073(+):(219-326)(219-326)','216','52.7778','1.5909'
'TAE_circ00105_Traes_1DL_836280EED|ta_iwgsc_1dl_v1_2243737(-):(945-824)(945-824)','244','40.9836','0.9231'
'TAE_circ00105_Traes_1DL_836280EED|ta_iwgsc_1dl_v1_2243737(-):(945-824)(945-824)','244','40.9836','0.9231'
'TAE_circ00105_Traes_1DL_836280EED|ta_iwgsc_1dl_v1_2243737(-):(945-824)(945-824)','244','40.9836','0.9231'
'TAE_circ00105_Traes_1DL_836280EED|ta_iwgsc_1dl_v1_2243737(-):(945-824)(945-824)','244','40.9836','0.9231'
'TAE_circ00105_Traes_1DL_836280EED|ta_iwgsc_1dl_v1_2243737(-):(945-824)(945-824)','244','40.9836','0.9231'
'TAE_circ00106_Traes_1DL_941E96412|ta_iwgsc_1dl_v1_2245166(-):(8064-5777)(8064-5777)(8123-8064)(5816-5703)(8123-5816)','7058','36.6534','1.0418'
'TAE_circ00107_Traes_1DL_0B4659054|ta_iwgsc_1dl_v1_2246535(-):(6616-6471)(6616-6471)(6660-6616)(6517-6449)(6660-6517)','550','41.0909','1.4043'
'TAE_circ00108_Traes_1DL_76EEDEA29|ta_iwgsc_1dl_v1_2250106(-):(7318-7214)(7318-7214)','210','51.4286','1.4545'
'TAE_circ00108_Traes_1DL_76EEDEA29|ta_iwgsc_1dl_v1_2250106(-):(7318-7214)(7318-7214)','210','51.4286','1.4545'
'TAE_circ00109_Traes_1DL_D5F3DA85C|ta_iwgsc_1dl_v1_2253223(+):(4334-4420)(4334-4420)(4420-4566)(4337-4507)(4507-4566)','552','53.442','1.3047'
'TAE_circ00109_Traes_1DL_D5F3DA85C|ta_iwgsc_1dl_v1_2253223(+):(4334-4420)(4334-4420)(4420-4566)(4337-4507)(4507-4566)','552','53.442','1.3047'
'TAE_circ00109_Traes_1DL_D5F3DA85C|ta_iwgsc_1dl_v1_2253223(+):(4334-4420)(4334-4420)(4420-4566)(4337-4507)(4507-4566)','552','53.442','1.3047'
'TAE_circ00109_Traes_1DL_D5F3DA85C|ta_iwgsc_1dl_v1_2253223(+):(4334-4420)(4334-4420)(4420-4566)(4337-4507)(4507-4566)','552','53.442','1.3047'
'TAE_circ00109_Traes_1DL_D5F3DA85C|ta_iwgsc_1dl_v1_2253223(+):(4334-4420)(4334-4420)(4420-4566)(4337-4507)(4507-4566)','552','53.442','1.3047'
'TAE_circ00109_Traes_1DL_D5F3DA85C|ta_iwgsc_1dl_v1_2253223(+):(4333-4420)(4333-4420)(4420-4566)(4337-4507)(4507-4566)','554','53.6101','1.3203'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
'TAE_circ00110_Traes_1DL_DAE45B4D7|ta_iwgsc_1dl_v1_2254224(+):(6876-7004)(6876-7004)','258','44.9612','1.32'
