,Seq Name,Width,GC Content,GC Ratio
0,HVU_circ00001_MLOC_65169|Chr1(+):(526316-526391)(526316-526391)(526493-526522)(526610-526875),448,43.5268,1.2414
222,HVU_circ00083_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
223,HVU_circ00083_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
224,HVU_circ00083_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
225,HVU_circ00084_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
226,HVU_circ00084_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
227,HVU_circ00084_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
228,HVU_circ00085_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
229,HVU_circ00085_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
230,HVU_circ00085_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
231,HVU_circ00086_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
232,HVU_circ00086_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
233,HVU_circ00086_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
234,HVU_circ00087_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
235,HVU_circ00087_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
236,HVU_circ00087_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
237,HVU_circ00088_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
238,HVU_circ00088_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
239,HVU_circ00088_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
240,HVU_circ00089_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
241,HVU_circ00089_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
242,HVU_circ00089_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
243,HVU_circ00090_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
244,HVU_circ00090_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
245,HVU_circ00090_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
246,HVU_circ00091_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
247,HVU_circ00091_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
248,HVU_circ00091_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
249,HVU_circ00092_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
250,HVU_circ00092_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
251,HVU_circ00092_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
252,HVU_circ00093_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
253,HVU_circ00093_MLOC_370|Chr1(-):(23867219-23866696)(23867219-23866696)(23865900-23863992)(23866856-23866696)(23865906-23863992),5033,42.3008,1.073
254,HVU_circ00094_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
255,HVU_circ00094_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
256,HVU_circ00094_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
257,HVU_circ00095_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
258,HVU_circ00095_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
259,HVU_circ00095_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
260,HVU_circ00096_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
261,HVU_circ00096_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
262,HVU_circ00096_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
263,HVU_circ00097_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
264,HVU_circ00097_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
265,HVU_circ00097_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
266,HVU_circ00098_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
267,HVU_circ00098_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
268,HVU_circ00098_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
269,HVU_circ00099_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
270,HVU_circ00099_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
271,HVU_circ00099_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
272,HVU_circ00100_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
273,HVU_circ00100_MLOC_370|Chr1(-):(23867219-23866696)(23867219-23866696)(23865900-23863992)(23866856-23866696)(23865906-23863992),5033,42.3008,1.073
274,HVU_circ00101_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
275,HVU_circ00101_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
276,HVU_circ00101_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
277,HVU_circ00102_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
278,HVU_circ00102_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
279,HVU_circ00102_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
280,HVU_circ00103_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
281,HVU_circ00103_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
282,HVU_circ00103_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
283,HVU_circ00104_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
284,HVU_circ00104_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
285,HVU_circ00104_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
286,HVU_circ00105_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
287,HVU_circ00105_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
288,HVU_circ00105_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
289,HVU_circ00106_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
290,HVU_circ00106_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
291,HVU_circ00106_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
292,HVU_circ00107_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
293,HVU_circ00107_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
294,HVU_circ00107_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
295,HVU_circ00108_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
296,HVU_circ00108_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
297,HVU_circ00108_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
298,HVU_circ00109_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
299,HVU_circ00109_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
300,HVU_circ00109_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
301,HVU_circ00110_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
302,HVU_circ00110_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
303,HVU_circ00110_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
304,HVU_circ00111_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
305,HVU_circ00111_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
306,HVU_circ00111_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
307,HVU_circ00112_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
308,HVU_circ00112_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
309,HVU_circ00112_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
310,HVU_circ00113_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
311,HVU_circ00113_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
312,HVU_circ00113_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
313,HVU_circ00114_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
314,HVU_circ00114_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
315,HVU_circ00114_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
316,HVU_circ00115_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
317,HVU_circ00115_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
318,HVU_circ00115_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
319,HVU_circ00116_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
320,HVU_circ00116_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
321,HVU_circ00116_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
322,HVU_circ00117_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
323,HVU_circ00117_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
324,HVU_circ00117_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
325,HVU_circ00118_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
326,HVU_circ00118_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
327,HVU_circ00118_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
328,HVU_circ00119_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
329,HVU_circ00119_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
330,HVU_circ00119_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
331,HVU_circ00120_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
332,HVU_circ00120_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
333,HVU_circ00120_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
334,HVU_circ00121_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
335,HVU_circ00121_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
336,HVU_circ00121_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
337,HVU_circ00122_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
338,HVU_circ00122_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
339,HVU_circ00122_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
340,HVU_circ00123_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
341,HVU_circ00123_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
342,HVU_circ00123_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
343,HVU_circ00124_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
344,HVU_circ00124_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
345,HVU_circ00124_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
346,HVU_circ00125_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
347,HVU_circ00125_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
348,HVU_circ00125_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
349,HVU_circ00126_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
350,HVU_circ00126_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
351,HVU_circ00126_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
352,HVU_circ00127_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
353,HVU_circ00127_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
354,HVU_circ00127_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
355,HVU_circ00128_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
356,HVU_circ00128_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
357,HVU_circ00128_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
358,HVU_circ00129_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
359,HVU_circ00129_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
360,HVU_circ00129_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
361,HVU_circ00130_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
362,HVU_circ00130_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
363,HVU_circ00130_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
364,HVU_circ00131_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
365,HVU_circ00131_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
366,HVU_circ00131_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
367,HVU_circ00132_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
368,HVU_circ00132_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
369,HVU_circ00132_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
370,HVU_circ00133_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
371,HVU_circ00133_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
372,HVU_circ00133_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
373,HVU_circ00134_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
374,HVU_circ00134_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
375,HVU_circ00134_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
376,HVU_circ00135_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
377,HVU_circ00135_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
378,HVU_circ00135_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
379,HVU_circ00136_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
380,HVU_circ00136_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
381,HVU_circ00136_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
382,HVU_circ00137_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
383,HVU_circ00137_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
384,HVU_circ00137_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
385,HVU_circ00138_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
386,HVU_circ00138_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
387,HVU_circ00138_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
388,HVU_circ00139_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
389,HVU_circ00139_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
390,HVU_circ00139_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
391,HVU_circ00140_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
392,HVU_circ00140_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
393,HVU_circ00140_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
394,HVU_circ00141_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
395,HVU_circ00141_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
396,HVU_circ00141_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
397,HVU_circ00142_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
398,HVU_circ00142_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
399,HVU_circ00142_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
400,HVU_circ00143_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
401,HVU_circ00143_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
402,HVU_circ00143_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
403,HVU_circ00144_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
404,HVU_circ00144_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
405,HVU_circ00144_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
406,HVU_circ00145_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
407,HVU_circ00145_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
408,HVU_circ00145_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
409,HVU_circ00146_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
410,HVU_circ00146_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
411,HVU_circ00146_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
412,HVU_circ00147_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
413,HVU_circ00147_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
414,HVU_circ00147_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
415,HVU_circ00148_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
416,HVU_circ00148_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
417,HVU_circ00148_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
418,HVU_circ00149_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
419,HVU_circ00149_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
420,HVU_circ00149_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
421,HVU_circ00150_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
422,HVU_circ00150_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
423,HVU_circ00150_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
424,HVU_circ00151_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
425,HVU_circ00151_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
426,HVU_circ00151_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
427,HVU_circ00152_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
428,HVU_circ00152_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
429,HVU_circ00152_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
430,HVU_circ00153_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
431,HVU_circ00153_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
432,HVU_circ00153_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
433,HVU_circ00154_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
434,HVU_circ00154_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
435,HVU_circ00154_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
436,HVU_circ00155_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
437,HVU_circ00155_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
438,HVU_circ00155_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
439,HVU_circ00156_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
440,HVU_circ00156_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
441,HVU_circ00156_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
442,HVU_circ00157_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
443,HVU_circ00157_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
444,HVU_circ00157_MLOC_370|Chr1(-):(23865906-23863992)(23865906-23863992),3830,42.5587,1.0633
445,HVU_circ00158_MLOC_370|Chr1(-):(23867219-23863099)(23867219-23863099),8242,41.8588,1.0683
446,HVU_circ00158_MLOC_370|Chr1(-):(23865900-23863992)(23865900-23863992),3818,42.5877,1.0582
