,Seq Name,Width,GC Content,GC Ratio
682,GMA_circ00611_intronic|Chr18(-):(9202800-9202611),190,49.4737,0.7407
683,GMA_circ00612_intronic|Chr18(+):(9202644-9202680),37,45.9459,2.4
684,GMA_circ00613_intronic|Chr18(-):(60549347-60549270),78,26.9231,2.0
685,GMA_circ00614_intronic|Chr20(+):(1713759-1713802),44,43.1818,0.7273
686,GMA_circ00615_intronic|Chr20(+):(2245233-2245579),347,45.245,0.7841
687,GMA_circ00616_intergenic|Chr1(+):(42435170-42436064),895,38.324,0.75
688,GMA_circ00617_intergenic|Chr2(-):(14946311-14946235),77,29.8701,1.3
689,GMA_circ00618_intergenic|Chr2(+):(26814000-26814388),389,43.4447,0.5089
690,GMA_circ00619_intergenic|Chr3(+):(9888712-9889791),1080,32.6852,1.2922
691,GMA_circ00620_intergenic|Chr3(-):(40056154-40055721),434,42.1659,0.6053
692,GMA_circ00621_intergenic|Chr5(-):(18300751-18300598),154,42.8571,0.4043
693,GMA_circ00622_intergenic|Chr10(+):(30612181-30702759),90579,32.7151,1.0237
694,GMA_circ00623_intergenic|Chr10(+):(30638773-30702759),63987,34.2882,1.0425
695,GMA_circ00624_intergenic|Chr12(+):(39213456-39213581),126,41.2698,0.8571
696,GMA_circ00625_intergenic|Chr14(+):(12538569-12545554),6986,32.5938,1.181
697,GMA_circ00626_intergenic|Chr14(+):(38645993-38646182),190,51.0526,1.4872
698,GMA_circ00627_intergenic|Chr14(+):(38645999-38646188),190,51.0526,1.4872
699,GMA_circ00628_intergenic|Chr14(+):(38646130-38646188),59,50.8475,1.5
700,GMA_circ00629_intergenic|Chr14(+):(49006180-49006450),271,37.6384,2.2903
701,GMA_circ00630_intergenic|Chr16(+):(27151806-27152019),214,50.0,0.6719
702,GMA_circ00631_intergenic|Chr17(+):(10432240-10432747),508,44.2913,1.7108
703,GMA_circ00632_intergenic|Chr20(-):(6580966-6580858),109,52.2936,1.7143
704,GMA_circ00633_other|Chr1(+):(3457726-3489809),32084,32.2653,0.9733
705,GMA_circ00634_other|Chr1(+):(3460498-3492630),32133,32.0729,0.9638
706,GMA_circ00635_other|Chr1(-):(11250591-11247832),2760,39.058,0.7111
707,GMA_circ00636_other|Chr1(+):(39411662-39457128),45467,33.2571,1.0428
708,GMA_circ00637_other|Chr1(+):(47142860-47144030),1171,39.9658,0.8
709,GMA_circ00638_other|Chr1(+):(50841557-50935725),94169,33.4048,0.9393
710,GMA_circ00639_other|Chr1(-):(54955560-54953319),2242,38.1802,0.9769
711,GMA_circ00640_other|Chr2(-):(468652-467011),1642,35.7491,0.626
712,GMA_circ00641_other|Chr2(-):(2578401-2481148),97254,30.5766,1.084
713,GMA_circ00642_other|Chr2(-):(4398861-4390156),8706,31.0476,1.1334
714,GMA_circ00643_other|Chr2(+):(7184680-7184878),199,52.2613,8.4545
715,GMA_circ00644_other|Chr2(+):(7198330-7198422),93,49.4624,14.3333
716,GMA_circ00645_other|Chr2(+):(7198357-7198404),48,47.9167,10.5
717,GMA_circ00646_other|Chr2(-):(11489877-11488452),1426,37.6578,0.7212
718,GMA_circ00647_other|Chr2(-):(14811926-14810703),1224,35.2124,0.8578
719,GMA_circ00648_other|Chr2(+):(14966648-14970804),4157,34.3758,0.9656
720,GMA_circ00649_other|Chr2(+):(17047087-17048056),970,39.3814,1.0212
721,GMA_circ00650_other|Chr2(+):(41065899-41065966),68,55.8824,1.9231
722,GMA_circ00651_other|Chr2(+):(41629080-41726277),97198,32.9678,0.9763
723,GMA_circ00652_other|Chr2(+):(41629185-41726344),97160,32.9807,0.9762
724,GMA_circ00653_other|Chr2(+):(46397442-46403761),6320,35.443,1.0607
725,GMA_circ00654_other|Chr2(+):(47683678-47689375),5698,29.3963,1.1725
726,GMA_circ00655_other|Chr2(-):(48797538-48792444),5095,34.6222,1.105
727,GMA_circ00656_other|Chr2(-):(49542789-49540722),2068,37.4758,0.8541
728,GMA_circ00657_other|Chr2(-):(51104525-51104260),266,52.2556,0.7821
729,GMA_circ00658_other|Chr2(+):(51249150-51249201),52,30.7692,1.6667
730,GMA_circ00659_other|Chr3(-):(549567-509552),40016,29.5532,1.0147
731,GMA_circ00660_other|Chr3(+):(3042816-3047783),4968,28.3213,0.866
732,GMA_circ00661_other|Chr3(+):(5123802-5148131),24330,30.7727,0.9641
733,GMA_circ00662_other|Chr3(+):(5588448-5633732),45285,33.6094,0.9921
734,GMA_circ00663_other|Chr3(+):(5588448-5687299),98852,34.6103,0.9184
735,GMA_circ00664_other|Chr3(+):(25931886-25931959),74,48.6486,17.0
736,GMA_circ00665_other|Chr3(-):(37321406-37320687),720,45.0,0.8621
737,GMA_circ00666_other|Chr3(-):(37321124-37321070),55,45.4545,0.5625
738,GMA_circ00667_other|Chr3(-):(38469874-38469784),91,38.4615,0.5909
739,GMA_circ00668_other|Chr3(+):(40586222-40586629),408,44.6078,0.6106
740,GMA_circ00669_other|Chr3(-):(46490602-46483486),7117,34.804,1.1862
741,GMA_circ00670_other|Chr3(-):(46487159-46483915),3245,33.8367,1.1786
742,GMA_circ00671_other|Chr3(-):(46490602-46487006),3597,36.0022,1.1765
743,GMA_circ00672_other|Chr3(-):(46501109-46491683),9427,33.4359,0.9337
744,GMA_circ00673_other|Chr3(-):(47511415-47510989),427,42.623,1.1412
745,GMA_circ00674_other|Chr3(+):(47571956-47572209),254,43.7008,0.5634
746,GMA_circ00675_other|Chr3(+):(47571964-47572217),254,43.7008,0.5857
747,GMA_circ00676_other|Chr4(-):(5391807-5391703),105,57.1429,19.0
748,GMA_circ00677_other|Chr4(-):(14792621-14790820),1802,35.3496,0.7793
749,GMA_circ00678_other|Chr4(-):(25351931-25351810),122,37.7049,0.7692
750,GMA_circ00679_other|Chr4(-):(25352100-25351932),169,38.4615,0.9118
751,GMA_circ00680_other|Chr4(-):(25352364-25351932),433,40.6467,0.7778
752,GMA_circ00681_other|Chr4(-):(25352406-25351932),475,41.4737,0.7589
753,GMA_circ00682_other|Chr4(-):(25352459-25351932),528,40.5303,0.8136
754,GMA_circ00683_other|Chr4(+):(43126978-43151574),24597,36.7972,0.9884
755,GMA_circ00684_other|Chr4(+):(46483660-46527940),44281,31.2075,0.9228
756,GMA_circ00685_other|Chr4(+):(46483806-46527724),43919,31.187,0.9227
757,GMA_circ00686_other|Chr4(-):(46527865-46483941),43925,31.1986,1.083
758,GMA_circ00687_other|Chr4(-):(48359531-48357739),1793,35.304,1.3708
759,GMA_circ00688_other|Chr5(+):(333664-334452),789,52.3447,0.9761
760,GMA_circ00689_other|Chr5(+):(333747-334194),448,50.2232,0.8145
761,GMA_circ00690_other|Chr5(-):(608035-607659),377,52.5199,0.5231
762,GMA_circ00691_other|Chr5(+):(8890261-8899399),9139,27.8915,0.9699
763,GMA_circ00692_other|Chr5(+):(18300537-18300998),462,47.4026,1.2577
764,GMA_circ00693_other|Chr5(+):(18300740-18301304),565,48.8496,1.1732
765,GMA_circ00694_other|Chr5(+):(18301822-18302057),236,48.7288,1.3
766,GMA_circ00695_other|Chr5(+):(27629887-27632218),2332,36.6638,0.7775
767,GMA_circ00696_other|Chr5(+):(28823818-28824049),232,46.5517,0.4595
768,GMA_circ00697_other|Chr5(+):(28823833-28824006),174,48.8506,0.3281
769,GMA_circ00698_other|Chr5(-):(31882449-31882406),44,61.3636,2.0
770,GMA_circ00699_other|Chr5(-):(31882705-31882577),129,48.8372,0.7027
771,GMA_circ00700_other|Chr5(+):(34120559-34121862),1304,38.0368,0.7103
772,GMA_circ00701_other|Chr5(+):(34612243-34654468),42226,30.4646,0.9953
773,GMA_circ00702_other|Chr5(+):(37065455-37065557),103,34.9515,0.8
774,GMA_circ00703_other|Chr5(-):(38427630-38426275),1356,35.9882,1.0249
775,GMA_circ00704_other|Chr5(+):(41517943-41535898),17956,30.2183,1.0254
776,GMA_circ00705_other|Chr6(-):(1527938-1527533),406,54.4335,1.125
777,GMA_circ00706_other|Chr6(-):(4164800-4164152),649,43.9137,1.3171
778,GMA_circ00707_other|Chr6(-):(4491126-4481643),9484,33.1927,1.1503
779,GMA_circ00708_other|Chr6(+):(4724993-4725714),722,37.6731,0.7662
780,GMA_circ00709_other|Chr6(+):(5144630-5145318),689,52.6851,0.9836
781,GMA_circ00710_other|Chr6(+):(7326060-7422095),96036,32.2546,0.9778
782,GMA_circ00711_other|Chr6(+):(9190475-9191000),526,35.1711,0.713
783,GMA_circ00712_other|Chr6(-):(11231240-11228458),2783,33.4172,0.7614
784,GMA_circ00713_other|Chr6(+):(11276456-11292150),15695,34.0873,0.9647
785,GMA_circ00714_other|Chr6(+):(11276456-11299703),23248,33.5728,0.9522
786,GMA_circ00715_other|Chr6(-):(13670464-13669953),512,42.1875,0.728
787,GMA_circ00716_other|Chr6(-):(14105540-14105538),3,33.3333,1.0
788,GMA_circ00717_other|Chr6(+):(14259021-14259673),653,36.1409,0.7481
789,GMA_circ00718_other|Chr6(-):(15828944-15820925),8020,35.6858,1.1106
790,GMA_circ00719_other|Chr6(+):(29631749-29636454),4706,34.5516,0.8583
791,GMA_circ00720_other|Chr6(-):(44456835-44456528),308,32.4675,1.0
792,GMA_circ00721_other|Chr6(-):(45158722-45127011),31712,36.8157,1.0315
793,GMA_circ00722_other|Chr6(-):(45159023-45127135),31889,36.765,1.0326
794,GMA_circ00723_other|Chr6(+):(45802184-45862912),60729,32.0572,1.0364
795,GMA_circ00724_other|Chr6(+):(47089863-47125815),35953,32.3339,0.9528
796,GMA_circ00725_other|Chr6(+):(47486386-47508078),21693,32.8355,1.0375
797,GMA_circ00726_other|Chr6(-):(47844907-47840597),4311,29.993,0.9385
798,GMA_circ00727_other|Chr7(-):(128608-128337),272,44.8529,1.5957
799,GMA_circ00728_other|Chr7(-):(1144270-1142890),1381,38.9573,0.9852
800,GMA_circ00729_other|Chr7(-):(1144279-1143194),1086,37.477,1.0452
801,GMA_circ00730_other|Chr7(-):(1143685-1143261),425,32.4706,0.9714
802,GMA_circ00731_other|Chr7(+):(3163525-3193618),30094,30.109,0.9736
803,GMA_circ00732_other|Chr7(-):(5304087-5297114),6974,28.9934,1.2442
804,GMA_circ00733_other|Chr7(-):(5558984-5532728),26257,29.8739,1.0401
805,GMA_circ00734_other|Chr7(+):(5735385-5775320),39936,28.2427,1.0608
806,GMA_circ00735_other|Chr7(-):(5858373-5776994),81380,21.2276,0.9
807,GMA_circ00736_other|Chr7(-):(5858373-5831597),26777,29.2378,0.9021
808,GMA_circ00737_other|Chr7(-):(6748777-6686653),62125,31.3239,1.0002
809,GMA_circ00738_other|Chr7(+):(6775346-6776275),930,39.8925,0.502
810,GMA_circ00739_other|Chr7(+):(7063408-7096480),33073,34.6506,0.9467
811,GMA_circ00740_other|Chr7(-):(7162723-7162444),280,47.1429,1.8696
812,GMA_circ00741_other|Chr7(-):(7162830-7162550),281,49.1103,1.8163
813,GMA_circ00742_other|Chr7(-):(11913920-11910377),3544,33.8318,0.771
814,GMA_circ00743_other|Chr7(-):(15947697-15940630),7068,34.4228,0.9959
815,GMA_circ00744_other|Chr7(-):(36284111-36266135),17977,31.6182,1.0982
816,GMA_circ00745_other|Chr7(-):(36331340-36266135),65206,30.8008,1.0066
817,GMA_circ00746_other|Chr7(+):(42257955-42264614),6660,34.009,1.0296
818,GMA_circ00747_other|Chr7(+):(43060347-43061042),696,44.6839,0.9317
819,GMA_circ00748_other|Chr7(-):(43270353-43253841),16513,27.0393,1.0739
820,GMA_circ00749_other|Chr7(+):(43492384-43499996),7613,30.4611,0.9553
821,GMA_circ00750_other|Chr8(+):(1610592-1611631),1040,48.9423,0.6419
822,GMA_circ00751_other|Chr8(-):(1669480-1659621),9860,37.6166,1.0861
823,GMA_circ00752_other|Chr8(-):(2033344-2032138),1207,44.3248,0.7314
824,GMA_circ00753_other|Chr8(+):(2032619-2045988),13370,35.0262,1.0343
825,GMA_circ00754_other|Chr8(+):(2033077-2046463),13387,35.019,1.0356
826,GMA_circ00755_other|Chr8(-):(3250861-3250691),171,43.8596,0.2931
827,GMA_circ00756_other|Chr8(-):(4094012-4093147),866,40.0693,0.7178
828,GMA_circ00757_other|Chr8(+):(5396910-5405543),8634,29.8587,0.9923
829,GMA_circ00758_other|Chr8(-):(6269139-6268844),296,56.0811,1.274
830,GMA_circ00759_other|Chr8(-):(6269167-6268859),309,57.2816,1.2125
831,GMA_circ00760_other|Chr8(-):(6269102-6268868),235,57.0213,1.1967
832,GMA_circ00761_other|Chr8(-):(7086020-7082998),3023,28.0847,0.9165
833,GMA_circ00762_other|Chr8(-):(8383512-8365925),17588,32.3743,1.0453
834,GMA_circ00763_other|Chr8(-):(8887632-8885192),2441,38.5498,0.8131
835,GMA_circ00764_other|Chr8(-):(9551194-9551061),134,47.7612,0.1228
836,GMA_circ00765_other|Chr8(+):(9779154-9779536),383,40.9922,0.6186
837,GMA_circ00766_other|Chr8(+):(9779272-9779373),102,38.2353,0.95
838,GMA_circ00767_other|Chr8(-):(13906249-13903804),2446,30.7441,0.9038
839,GMA_circ00768_other|Chr8(+):(14027626-14039404),11779,35.2746,0.8377
840,GMA_circ00769_other|Chr8(-):(14117121-14116687),435,38.8506,0.4322
841,GMA_circ00770_other|Chr8(+):(15243299-15264659),21361,29.1981,1.0804
842,GMA_circ00771_other|Chr8(-):(16079980-16056390),23591,30.0326,0.984
843,GMA_circ00772_other|Chr8(-):(16081425-16056390),25036,30.3084,0.9874
844,GMA_circ00773_other|Chr8(-):(16251221-16249631),1591,33.4381,0.8667
845,GMA_circ00774_other|Chr8(-):(22389809-22388434),1376,38.7355,0.6103
846,GMA_circ00775_other|Chr8(-):(34240550-34240319),232,46.5517,0.6119
847,GMA_circ00776_other|Chr8(+):(35009909-35019562),9654,34.1413,1.0498
848,GMA_circ00777_other|Chr8(-):(37709241-37709092),150,40.6667,0.5641
849,GMA_circ00778_other|Chr8(+):(37709343-37709481),139,25.1799,0.8421
850,GMA_circ00779_other|Chr8(+):(38405440-38406825),1386,33.4776,0.9253
851,GMA_circ00780_other|Chr8(+):(42431051-42461899),30849,36.2702,1.0296
852,GMA_circ00781_other|Chr8(+):(43848536-43870672),22137,34.1058,1.2357
853,GMA_circ00782_other|Chr8(+):(43848800-43870653),21854,34.0395,1.2081
854,GMA_circ00783_other|Chr8(+):(43853632-43873250),19619,34.0588,1.1908
855,GMA_circ00784_other|Chr8(-):(44350494-44301042),49453,34.5763,0.884
856,GMA_circ00785_other|Chr8(+):(44887541-44891432),3892,31.3977,0.86
857,GMA_circ00786_other|Chr8(+):(44887541-44913061),25521,27.9613,1.009
858,GMA_circ00787_other|Chr8(-):(44932875-44887620),45256,28.2371,1.0061
859,GMA_circ00788_other|Chr8(-):(44891019-44887993),3027,26.9904,1.1003
860,GMA_circ00789_other|Chr8(-):(44891019-44887999),3021,26.9447,1.0979
861,GMA_circ00790_other|Chr8(-):(44891019-44888055),2965,26.7791,1.0895
862,GMA_circ00791_other|Chr8(+):(46254279-46272876),18598,32.5841,0.9281
863,GMA_circ00792_other|Chr8(+):(46538254-46540169),1916,26.4614,1.3257
864,GMA_circ00793_other|Chr8(-):(46648804-46648746),59,42.3729,1.7778
865,GMA_circ00794_other|Chr8(-):(46648849-46648805),45,48.8889,2.1429
866,GMA_circ00795_other|Chr9(+):(831921-834486),2566,33.0086,1.1552
867,GMA_circ00796_other|Chr9(+):(1782203-1798472),16270,29.0904,0.9542
868,GMA_circ00797_other|Chr9(+):(4306734-4317234),10501,19.6838,1.1135
869,GMA_circ00798_other|Chr9(+):(4306748-4317234),10487,19.6624,1.1127
870,GMA_circ00799_other|Chr9(-):(12714557-12714498),60,53.3333,1.9091
871,GMA_circ00800_other|Chr9(-):(12861361-12861001),361,52.0776,1.806
872,GMA_circ00801_other|Chr9(-):(13191366-13187153),4214,30.7546,0.9607
873,GMA_circ00802_other|Chr9(-):(30683256-30682666),591,49.4078,0.6977
874,GMA_circ00803_other|Chr9(+):(30683341-30683877),537,51.2104,1.5229
875,GMA_circ00804_other|Chr9(+):(31763724-31767106),3383,35.2054,0.8073
876,GMA_circ00805_other|Chr9(-):(33285982-33244278),41705,35.0126,0.9415
877,GMA_circ00806_other|Chr9(-):(33286244-33244540),41705,35.0054,0.9419
878,GMA_circ00807_other|Chr9(+):(36264993-36265368),376,54.5213,0.6532
879,GMA_circ00808_other|Chr9(-):(36320250-36265008),55243,31.852,0.9842
880,GMA_circ00809_other|Chr9(-):(37605552-37605192),361,56.7867,2.1538
881,GMA_circ00810_other|Chr9(+):(38634231-38634497),267,55.4307,8.25
882,GMA_circ00811_other|Chr9(-):(41867190-41846068),21123,33.2197,1.0488
883,GMA_circ00812_other|Chr9(+):(41848797-41870014),21218,33.1935,0.9526
884,GMA_circ00813_other|Chr9(+):(41963999-41964457),459,37.9085,0.7755
885,GMA_circ00814_other|Chr9(-):(41979212-41974186),5027,37.1394,0.9778
886,GMA_circ00815_other|Chr9(-):(44358957-44358452),506,44.0711,0.4295
887,GMA_circ00816_other|Chr10(-):(1032912-1032249),664,33.7349,0.8824
888,GMA_circ00817_other|Chr10(-):(1281179-1278891),2289,37.3962,0.9861
889,GMA_circ00818_other|Chr10(-):(1281183-1278895),2289,37.3962,0.9861
890,GMA_circ00819_other|Chr10(-):(1397588-1364870),32719,28.0357,1.1044
891,GMA_circ00820_other|Chr10(-):(2316938-2314683),2256,35.9929,0.8753
892,GMA_circ00821_other|Chr10(+):(5999121-6001406),2286,33.6833,0.9794
893,GMA_circ00822_other|Chr10(-):(11746877-11728852),18026,33.3851,1.198
894,GMA_circ00823_other|Chr10(+):(11728883-11746600),17718,33.1358,0.8381
895,GMA_circ00824_other|Chr10(-):(11746595-11729026),17570,32.9539,1.2007
896,GMA_circ00825_other|Chr10(+):(11729111-11746677),17567,32.9368,0.8287
897,GMA_circ00826_other|Chr10(-):(24615779-24607772),8008,34.1783,0.8632
898,GMA_circ00827_other|Chr10(+):(30494946-30579450),84505,34.1968,0.9281
899,GMA_circ00828_other|Chr10(-):(30579465-30494960),84506,34.1976,1.0774
900,GMA_circ00829_other|Chr10(+):(39512039-39512248),210,47.1429,0.32
901,GMA_circ00830_other|Chr10(-):(45140134-45131884),8251,33.5474,1.2914
902,GMA_circ00831_other|Chr10(-):(45140137-45131887),8251,33.5596,1.2903
903,GMA_circ00832_other|Chr10(-):(45673423-45666540),6884,31.7984,1.0967
904,GMA_circ00833_other|Chr10(-):(46142678-46139306),3373,38.067,0.9022
905,GMA_circ00834_other|Chr10(-):(47375416-47374186),1231,51.3404,0.9446
906,GMA_circ00835_other|Chr10(+):(48452737-48455208),2472,34.466,0.9768
907,GMA_circ00836_other|Chr10(+):(48754482-48809221),54740,32.7841,0.9541
908,GMA_circ00837_other|Chr10(-):(49658774-49657455),1320,35.4545,0.7398
909,GMA_circ00838_other|Chr10(+):(50130209-50130434),226,48.2301,0.6515
910,GMA_circ00839_other|Chr11(+):(744854-748522),3669,35.8681,1.0856
911,GMA_circ00840_other|Chr11(+):(4527204-4536636),9433,30.4569,0.9678
912,GMA_circ00841_other|Chr11(-):(7470212-7469931),282,52.4823,3.625
913,GMA_circ00842_other|Chr11(-):(7470161-7469934),228,51.7544,3.5385
914,GMA_circ00843_other|Chr11(-):(7470212-7469961),252,51.9841,3.6786
915,GMA_circ00844_other|Chr11(-):(7470275-7469973),303,52.1452,3.7879
916,GMA_circ00845_other|Chr11(-):(7470275-7470006),270,52.2222,3.8621
917,GMA_circ00846_other|Chr11(-):(7470212-7470048),165,52.1212,3.7778
918,GMA_circ00847_other|Chr11(-):(7470275-7470060),216,52.3148,3.913
919,GMA_circ00848_other|Chr11(-):(7470293-7470093),201,52.2388,4.0
920,GMA_circ00849_other|Chr11(-):(7470158-7470105),54,51.8519,3.6667
921,GMA_circ00850_other|Chr11(-):(7470212-7470105),108,53.7037,3.8333
922,GMA_circ00851_other|Chr11(-):(7470326-7470141),186,50.5376,4.5294
923,GMA_circ00852_other|Chr11(-):(7470392-7470141),252,50.3968,4.7727
924,GMA_circ00853_other|Chr11(-):(7470458-7470141),318,50.0,5.1154
925,GMA_circ00854_other|Chr11(-):(7470653-7470141),513,40.1559,5.2424
926,GMA_circ00855_other|Chr11(-):(7470275-7470147),129,51.938,4.5833
927,GMA_circ00856_other|Chr11(-):(7470326-7470174),153,50.9804,3.875
928,GMA_circ00857_other|Chr11(-):(7470392-7470174),219,50.6849,4.2857
929,GMA_circ00858_other|Chr11(-):(7470458-7470174),285,50.1754,4.72
930,GMA_circ00859_other|Chr11(-):(7470326-7470270),57,49.1228,4.6
931,GMA_circ00860_other|Chr11(-):(7470392-7470270),123,49.5935,5.1
932,GMA_circ00861_other|Chr11(-):(7470458-7470270),189,49.2063,5.6429
933,GMA_circ00862_other|Chr11(-):(7470653-7470327),327,34.2508,6.0
934,GMA_circ00863_other|Chr11(-):(7470653-7470393),261,30.2682,6.1818
935,GMA_circ00864_other|Chr11(-):(7470653-7470459),195,24.1026,5.7143
936,GMA_circ00865_other|Chr11(+):(8006065-8006612),548,41.6058,0.6765
937,GMA_circ00866_other|Chr11(-):(8487307-8473651),13657,37.3435,0.9691
938,GMA_circ00867_other|Chr11(+):(8541270-8549830),8561,33.454,0.9106
939,GMA_circ00868_other|Chr11(+):(8542048-8550814),8767,33.2497,0.919
940,GMA_circ00869_other|Chr11(+):(8542450-8551220),8771,33.2801,0.9191
941,GMA_circ00870_other|Chr11(-):(8551372-8542493),8880,33.2995,1.0853
942,GMA_circ00871_other|Chr11(+):(8544420-8553833),9414,33.1421,0.95
943,GMA_circ00872_other|Chr11(-):(8691162-8685781),5382,30.8993,0.9203
944,GMA_circ00873_other|Chr11(+):(8907937-8908773),837,50.7766,0.5568
945,GMA_circ00874_other|Chr11(-):(8920907-8907955),12953,31.375,1.0938
946,GMA_circ00875_other|Chr11(-):(8921094-8911463),9632,30.8866,1.0405
947,GMA_circ00876_other|Chr11(+):(9211790-9216506),4717,36.1035,1.0083
948,GMA_circ00877_other|Chr11(+):(9211795-9216506),4712,36.0993,1.0083
949,GMA_circ00878_other|Chr11(+):(9212269-9216778),4510,36.6075,1.0208
950,GMA_circ00879_other|Chr11(-):(10149786-10138657),11130,33.3154,1.4267
951,GMA_circ00880_other|Chr11(-):(10144182-10138717),5466,32.1259,1.2256
952,GMA_circ00881_other|Chr11(-):(10149786-10138717),11070,33.252,1.4138
953,GMA_circ00882_other|Chr11(-):(10149552-10138720),10833,32.8441,1.3423
954,GMA_circ00883_other|Chr11(-):(10149741-10138720),11022,33.1882,1.4003
955,GMA_circ00884_other|Chr11(-):(10149786-10138780),11007,33.1335,1.3978
956,GMA_circ00885_other|Chr11(-):(10149273-10138951),10323,31.9481,1.2119
957,GMA_circ00886_other|Chr11(-):(10149273-10144246),5028,32.3389,1.2773
958,GMA_circ00887_other|Chr11(-):(10149513-10144246),5268,33.2764,1.4146
959,GMA_circ00888_other|Chr11(-):(10149372-10149160),213,49.2958,20.0
960,GMA_circ00889_other|Chr11(-):(10149654-10149271),384,52.3438,10.8235
961,GMA_circ00890_other|Chr11(-):(10149786-10149562),225,51.5556,18.3333
962,GMA_circ00891_other|Chr11(-):(10149792-10149568),225,51.1111,18.1667
963,GMA_circ00892_other|Chr11(-):(10149786-10149610),177,51.9774,17.4
964,GMA_circ00893_other|Chr11(-):(10149786-10149751),36,44.4444,15.0
965,GMA_circ00894_other|Chr11(-):(10149792-10149757),36,41.6667,14.0
966,GMA_circ00895_other|Chr11(-):(10304579-10249222),55358,33.4297,0.9816
967,GMA_circ00896_other|Chr11(+):(10794544-10805240),10697,34.8509,0.9356
968,GMA_circ00897_other|Chr11(+):(10794577-10805193),10617,34.8404,0.9286
969,GMA_circ00898_other|Chr11(-):(10804712-10794707),10006,33.8197,1.0647
970,GMA_circ00899_other|Chr11(+):(36655121-36665321),10201,27.3405,1.0845
971,GMA_circ00900_other|Chr11(+):(36655125-36665326),10202,27.3476,1.0821
972,GMA_circ00901_other|Chr11(+):(38013534-38014052),519,61.657,2.299
973,GMA_circ00902_other|Chr11(+):(38945826-38952197),6372,34.1651,0.9773
974,GMA_circ00903_other|Chr11(+):(39002851-39003321),471,49.2569,0.5065
975,GMA_circ00904_other|Chr12(-):(3350243-3343907),6337,33.3754,0.9565
976,GMA_circ00905_other|Chr12(-):(3352053-3345032),7022,33.1245,0.9897
977,GMA_circ00906_other|Chr12(-):(3350070-3348858),1213,35.1195,0.7177
978,GMA_circ00907_other|Chr12(-):(4170118-4161879),8240,15.0485,1.3938
979,GMA_circ00908_other|Chr12(-):(4386818-4359535),27284,33.1916,1.0833
980,GMA_circ00909_other|Chr12(+):(4498665-4498742),78,48.7179,0.6522
981,GMA_circ00910_other|Chr12(+):(4759440-4768085),8646,28.7185,1.0057
982,GMA_circ00911_other|Chr12(-):(6398080-6394134),3947,35.9767,0.8611
983,GMA_circ00912_other|Chr12(+):(24342416-24343964),1549,33.2473,0.7577
984,GMA_circ00913_other|Chr12(-):(29916969-29914145),2825,36.2832,0.8304
985,GMA_circ00914_other|Chr12(+):(32483186-32488457),5272,32.6442,0.7706
986,GMA_circ00915_other|Chr12(+):(32483242-32485235),1994,36.0582,0.8249
987,GMA_circ00916_other|Chr12(+):(32483246-32488517),5272,32.6062,0.7685
988,GMA_circ00917_other|Chr12(-):(32488719-32483448),5272,32.6631,1.3021
989,GMA_circ00918_other|Chr12(+):(32485138-32485533),396,47.2222,0.7315
990,GMA_circ00919_other|Chr12(+):(32485143-32488420),3278,30.5064,0.7301
991,GMA_circ00920_other|Chr12(+):(32485180-32488457),3278,30.5064,0.7331
992,GMA_circ00921_other|Chr12(+):(35355830-35356039),210,45.2381,1.375
993,GMA_circ00922_other|Chr12(-):(37479175-37478141),1035,32.9469,0.9486
994,GMA_circ00923_other|Chr12(-):(37479180-37478146),1035,32.8502,0.9429
995,GMA_circ00924_other|Chr12(-):(37732272-37730087),2186,32.3879,0.9667
996,GMA_circ00925_other|Chr12(+):(38536941-38537127),187,44.385,12.8333
997,GMA_circ00926_other|Chr12(+):(39209158-39211071),1914,38.14,1.1662
998,GMA_circ00927_other|Chr12(-):(39219193-39210000),9194,30.3568,1.0552
999,GMA_circ00928_other|Chr12(+):(39210118-39215042),4925,29.4619,0.9688
1000,GMA_circ00929_other|Chr12(+):(39210530-39219031),8502,29.5225,0.9548
1001,GMA_circ00930_other|Chr12(-):(39214310-39213995),316,27.8481,1.3158
1002,GMA_circ00931_other|Chr12(-):(39217545-39217187),359,32.312,0.6812
1003,GMA_circ00932_other|Chr12(+):(39218974-39219287),314,41.4013,0.8056
1004,GMA_circ00933_other|Chr13(-):(4949466-4876106),73361,34.8632,1.0666
1005,GMA_circ00934_other|Chr13(+):(4878422-4947847),69426,34.7449,0.9304
1006,GMA_circ00935_other|Chr13(-):(4905604-4905563),42,54.7619,1.0909
1007,GMA_circ00936_other|Chr13(+):(5972321-5972407),87,52.8736,0.1795
1008,GMA_circ00937_other|Chr13(-):(6677824-6669685),8140,29.2015,0.9452
1009,GMA_circ00938_other|Chr13(+):(6719630-6797805),78176,35.6989,0.9571
1010,GMA_circ00939_other|Chr13(+):(6731822-6789677),57856,34.878,0.961
1011,GMA_circ00940_other|Chr13(-):(6961868-6961795),74,41.8919,1.3846
1012,GMA_circ00941_other|Chr13(+):(22149270-22168469),19200,34.9688,1.112
1013,GMA_circ00942_other|Chr13(+):(22745156-22752572),7417,32.9109,0.7831
1014,GMA_circ00943_other|Chr13(-):(24337771-24336443),1329,41.4597,0.789
1015,GMA_circ00944_other|Chr13(-):(24434917-24430593),4325,33.526,0.9489
1016,GMA_circ00945_other|Chr13(+):(26552730-26554810),2081,36.0884,0.9013
1017,GMA_circ00946_other|Chr13(-):(28494392-28423547),70846,29.9692,1.0341
